160.63128472222223;123.12994791666667;79.49829861111111
163.84326388888888;121.25256944444445;83.62081597222222
137.56954861111112;130.11145833333333;76.75741319444444
154.13348958333333;123.88322916666667;80.69890625
143.68394097222222;132.8272048611111;71.39418402777778
140.74741319444445;128.7703125;77.24237847222223
148.65663194444446;129.29246527777778;77.1463888888889
129.51375;136.82746527777778;70.97895833333334
124.31888888888889;138.82206597222222;70.07302083333333
138.7896875;127.91222222222223;81.83935763888888
155.93970486111112;125.15253472222223;78.27873263888888
158.56852430555554;117.76395833333333;86.86350694444444
132.8215625;128.88789930555555;80.76677083333334
150.08680555555554;126.98697916666667;79.20102430555555
139.05772569444446;128.14017361111112;77.42381944444445
148.32430555555555;124.31279513888889;85.10744791666667
156.0770486111111;119.41392361111112;82.85381944444444
169.7548611111111;110.18831597222223;93.58909722222222
146.45208333333332;125.7065625;82.88618055555555
160.32605902777777;117.71227430555555;83.86131944444445
188.62911458333335;97.38994791666667;102.76201388888889
162.92836805555555;112.3254861111111;92.21369791666666
163.52972222222223;114.20942708333334;89.95451388888888
170.39854166666666;111.75449652777777;99.26402777777778
169.8714236111111;112.12527777777778;88.33190972222222
126.49668402777777;118.81171875;92.69355902777778
161.70381944444443;119.81875;89.96994791666667
89.44071180555555;127.62621527777777;92.4537673611111
158.66182291666667;117.84177083333333;84.0790625
197.15809027777777;118.71947916666667;96.03614583333334
111.56477430555556;125.68116319444445;97.70315972222222
161.59689236111112;111.34102430555555;94.14140625
83.77545138888888;122.1237326388889;113.32572916666666
53.684375;139.2082638888889;90.27565972222222
158.39600694444445;116.65911458333333;88.22798611111111
96.44227430555556;129.66710069444446;88.13623263888888
157.95401041666668;117.30390625;85.18803819444445
99.41633680555556;120.11614583333333;109.67421875
176.78008680555556;111.80111111111111;90.02703125
107.06048611111112;140.3271875;83.47489583333333
133.20263888888888;120.3659548611111;92.02664930555555
145.6120659722222;117.11086805555556;99.38074652777777
167.75395833333334;112.12008680555556;91.54342013888889
98.88232638888888;129.41475694444443;88.04019097222222
163.88288194444445;112.3104513888889;92.04815972222222
193.01984375;111.88289930555555;98.37741319444444
154.76083333333332;114.8737673611111;91.86569444444444
125.4251736111111;116.96553819444445;95.25414930555556
97.49473958333333;122.92449652777778;114.75862847222223
159.23800347222223;113.79522569444444;91.50309027777777
181.39657986111112;106.93824652777778;94.30892361111111
138.90069444444444;116.87130208333333;104.29078125
163.72668402777776;114.80954861111111;96.7715798611111
116.21732638888889;125.06722222222223;90.43045138888888
112.11947916666666;124.14159722222222;90.69565972222222
100.47399305555555;122.42465277777778;100.87920138888889
185.81427083333332;108.59298611111112;92.30027777777778
176.84430555555556;106.3825;96.34175347222222
89.9504861111111;129.38184027777777;115.74869791666667
169.61105902777777;108.7315625;97.11697916666667
163.74413194444443;117.36173611111111;83.27225694444445
156.69006944444445;116.13375;86.95079861111111
